snapshot_date,snapshot_ts,scooter_id,scooter_state,city,country,latitude,longitude,last_ride_time,rides_today,total_rides,total_km,total_ride_minutes,avg_ride_duration_min,avg_ride_distance_km,is_writeoff_candidate
2026-01-19,2026-01-19 23:59:59,41,active,Tallinn,Estonia,59.461495,24.795797,2026-01-19 17:59:00,2,92,277.27,1183,12.859,3.014,False
2026-01-20,2026-01-20 23:59:59,41,active,Tallinn,Estonia,59.461067,24.781525,2026-01-20 22:52:00,2,94,284.426,1216,12.936,3.026,False
2026-01-21,2026-01-21 23:59:59,41,active,Tallinn,Estonia,59.457129,24.787393,2026-01-21 21:30:00,2,96,292.868,1253,13.052,3.051,False
2026-01-22,2026-01-22 23:59:59,41,active,Tallinn,Estonia,59.462545,24.778127,2026-01-22 21:28:00,7,103,315.964,1357,13.175,3.068,False
2026-01-23,2026-01-23 23:59:59,41,active,Tallinn,Estonia,59.45452,24.787957,2026-01-23 16:35:00,6,109,333.036,1432,13.138,3.055,False
2026-01-24,2026-01-24 23:59:59,41,active,Tallinn,Estonia,59.462781,24.779406,2026-01-24 18:56:00,2,111,339.541,1460,13.153,3.059,False
2026-01-25,2026-01-25 23:59:59,41,active,Tallinn,Estonia,59.457067,24.78869,2026-01-25 21:53:00,6,117,356.514,1534,13.111,3.047,False
2026-01-26,2026-01-26 23:59:59,41,active,Tallinn,Estonia,59.455239,24.793704,2026-01-26 17:28:00,6,123,379.409,1632,13.268,3.085,False
2026-01-27,2026-01-27 23:59:59,41,active,Tallinn,Estonia,59.45829,24.784757,2026-01-27 22:56:00,4,127,390.513,1680,13.228,3.075,False
2026-01-28,2026-01-28 23:59:59,41,active,Tallinn,Estonia,59.461058,24.781064,2026-01-28 14:27:00,4,131,405.195,1747,13.336,3.093,False
2026-01-29,2026-01-29 23:59:59,41,active,Tallinn,Estonia,59.464477,24.788058,2026-01-29 22:55:00,6,137,428.835,1852,13.518,3.13,False
2026-01-30,2026-01-30 23:59:59,41,active,Tallinn,Estonia,59.454648,24.791782,2026-01-30 21:49:00,5,142,443.255,1917,13.5,3.122,False
2026-01-31,2026-01-31 23:59:59,41,active,Tallinn,Estonia,59.457714,24.786535,2026-01-31 14:13:00,3,145,452.049,1958,13.503,3.118,False
2026-02-01,2026-02-01 23:59:59,41,active,Tallinn,Estonia,59.45561,24.790113,,0,145,452.049,1958,13.503,3.118,False
2026-01-01,2026-01-01 23:59:59,42,active,Tallinn,Estonia,59.438401,24.750663,2026-01-01 21:40:00,5,5,11.597,47,9.4,2.319,False
2026-01-02,2026-01-02 23:59:59,42,active,Tallinn,Estonia,59.443644,24.748672,2026-01-02 20:01:00,2,7,17.478,76,10.857,2.497,False
2026-01-03,2026-01-03 23:59:59,42,active,Tallinn,Estonia,59.444085,24.752188,2026-01-03 13:44:00,2,9,25.227,108,12.0,2.803,False
2026-01-04,2026-01-04 23:59:59,42,active,Tallinn,Estonia,59.447414,24.749205,2026-01-04 18:43:00,3,12,37.02,166,13.833,3.085,False
2026-01-05,2026-01-05 23:59:59,42,active,Tallinn,Estonia,59.448077,24.75372,2026-01-05 22:02:00,4,16,47.029,212,13.25,2.939,False
2026-01-06,2026-01-06 23:59:59,42,active,Tallinn,Estonia,59.435543,24.746057,2026-01-06 14:27:00,4,20,66.514,287,14.35,3.326,False
2026-01-07,2026-01-07 23:59:59,42,active,Tallinn,Estonia,59.445125,24.755879,2026-01-07 22:56:00,4,24,74.722,322,13.417,3.113,False
2026-01-08,2026-01-08 23:59:59,42,active,Tallinn,Estonia,59.436941,24.745302,2026-01-08 21:32:00,6,30,87.666,379,12.633,2.922,False
2026-01-09,2026-01-09 23:59:59,42,active,Tallinn,Estonia,59.440314,24.748105,2026-01-09 21:06:00,3,33,97.812,423,12.818,2.964,False
2026-01-10,2026-01-10 23:59:59,42,active,Tallinn,Estonia,59.440725,24.743858,2026-01-10 22:34:00,5,38,121.306,523,13.763,3.192,False
2026-01-11,2026-01-11 23:59:59,42,active,Tallinn,Estonia,59.442236,24.749292,2026-01-11 14:52:00,3,41,129.879,559,13.634,3.168,False
2026-01-12,2026-01-12 23:59:59,42,active,Tallinn,Estonia,59.447189,24.752514,2026-01-12 15:50:00,6,47,146.096,631,13.426,3.108,False
2026-01-13,2026-01-13 23:59:59,42,active,Tallinn,Estonia,59.435689,24.75847,2026-01-13 15:32:00,4,51,160.016,691,13.549,3.138,False
2026-01-14,2026-01-14 23:59:59,42,active,Tallinn,Estonia,59.444526,24.752092,2026-01-14 19:26:00,6,57,182.391,788,13.825,3.2,False
2026-01-15,2026-01-15 23:59:59,42,active,Tallinn,Estonia,59.439275,24.746497,2026-01-15 17:09:00,6,63,199.14,859,13.635,3.161,False
2026-01-16,2026-01-16 23:59:59,42,active,Tallinn,Estonia,59.442021,24.755424,2026-01-16 20:43:00,7,70,217.48,936,13.371,3.107,False
2026-01-17,2026-01-17 23:59:59,42,active,Tallinn,Estonia,59.437345,24.74847,2026-01-17 22:30:00,6,76,235.608,1020,13.421,3.1,False
2026-01-18,2026-01-18 23:59:59,42,active,Tallinn,Estonia,59.44043,24.746966,2026-01-18 08:46:00,2,78,242.723,1048,13.436,3.112,False
2026-01-19,2026-01-19 23:59:59,42,active,Tallinn,Estonia,59.440968,24.752602,2026-01-19 22:25:00,2,80,251.867,1090,13.625,3.148,False
2026-01-20,2026-01-20 23:59:59,42,active,Tallinn,Estonia,59.438903,24.754838,2026-01-20 14:16:00,4,84,265.553,1155,13.75,3.161,False
2026-01-21,2026-01-21 23:59:59,42,active,Tallinn,Estonia,59.435168,24.753279,2026-01-21 22:13:00,7,91,292.709,1272,13.978,3.217,False
2026-01-22,2026-01-22 23:59:59,42,active,Tallinn,Estonia,59.445329,24.75391,2026-01-22 21:20:00,4,95,314.223,1367,14.389,3.308,False
2026-01-23,2026-01-23 23:59:59,42,active,Tallinn,Estonia,59.44574,24.750131,2026-01-23 19:58:00,5,100,330.418,1433,14.33,3.304,False
2026-01-24,2026-01-24 23:59:59,42,active,Tallinn,Estonia,59.447733,24.753819,2026-01-24 22:52:00,5,105,352.554,1527,14.543,3.358,False
2026-01-25,2026-01-25 23:59:59,42,active,Tallinn,Estonia,59.443622,24.743998,2026-01-25 22:39:00,5,110,372.284,1611,14.645,3.384,False
2026-01-26,2026-01-26 23:59:59,42,active,Tallinn,Estonia,59.440249,24.751114,2026-01-26 22:46:00,2,112,378.745,1636,14.607,3.382,False
2026-01-27,2026-01-27 23:59:59,42,active,Tallinn,Estonia,59.441977,24.753732,2026-01-27 22:35:00,7,119,392.133,1699,14.277,3.295,False
2026-01-28,2026-01-28 23:59:59,42,active,Tallinn,Estonia,59.43698,24.752668,2026-01-28 18:36:00,3,122,404.906,1752,14.361,3.319,False
2026-01-29,2026-01-29 23:59:59,42,active,Tallinn,Estonia,59.441767,24.757598,2026-01-29 22:22:00,7,129,432.903,1871,14.504,3.356,False
2026-01-30,2026-01-30 23:59:59,42,active,Tallinn,Estonia,59.436869,24.753582,2026-01-30 22:30:00,5,134,449.326,1944,14.507,3.353,False
2026-01-31,2026-01-31 23:59:59,42,active,Tallinn,Estonia,59.444722,24.75022,2026-01-31 22:13:00,3,137,461.293,2002,14.613,3.367,False
2026-02-01,2026-02-01 23:59:59,42,active,Tallinn,Estonia,59.445634,24.749897,,0,137,461.293,2002,14.613,3.367,False
2026-01-01,2026-01-01 23:59:59,43,active,Tallinn,Estonia,59.420372,24.769131,2026-01-01 17:06:00,2,2,6.011,26,13.0,3.006,False
2026-01-02,2026-01-02 23:59:59,43,active,Tallinn,Estonia,59.426315,24.768713,2026-01-02 11:39:00,2,4,11.291,50,12.5,2.823,False
2026-01-03,2026-01-03 23:59:59,43,active,Tallinn,Estonia,59.422554,24.767911,2026-01-03 18:33:00,4,8,25.944,112,14.0,3.243,False
2026-01-04,2026-01-04 23:59:59,43,active,Tallinn,Estonia,59.422699,24.767997,2026-01-04 22:40:00,7,15,49.342,217,14.467,3.289,False
2026-01-05,2026-01-05 23:59:59,43,active,Tallinn,Estonia,59.424294,24.762618,2026-01-05 17:32:00,6,21,71.385,310,14.762,3.399,False
2026-01-06,2026-01-06 23:59:59,43,active,Tallinn,Estonia,59.425811,24.766541,2026-01-06 22:17:00,4,25,80.277,347,13.88,3.211,False
2026-01-07,2026-01-07 23:59:59,43,active,Tallinn,Estonia,59.417391,24.766293,2026-01-07 21:23:00,6,31,100.543,436,14.065,3.243,False
2026-01-08,2026-01-08 23:59:59,43,active,Tallinn,Estonia,59.423996,24.759489,2026-01-08 10:18:00,2,33,106.284,461,13.97,3.221,False
2026-01-09,2026-01-09 23:59:59,43,active,Tallinn,Estonia,59.421589,24.766481,2026-01-09 13:33:00,4,37,119.789,520,14.054,3.238,False
2026-01-10,2026-01-10 23:59:59,43,active,Tallinn,Estonia,59.424452,24.765859,2026-01-10 22:53:00,7,44,146.437,637,14.477,3.328,False
2026-01-11,2026-01-11 23:59:59,43,active,Tallinn,Estonia,59.422049,24.76629,2026-01-11 13:02:00,2,46,149.514,651,14.152,3.25,False
2026-01-12,2026-01-12 23:59:59,43,active,Tallinn,Estonia,59.424885,24.760329,2026-01-12 11:02:00,3,49,160.4,696,14.204,3.273,False
2026-01-13,2026-01-13 23:59:59,43,active,Tallinn,Estonia,59.419555,24.765959,2026-01-13 21:58:00,5,54,177.973,768,14.222,3.296,False
2026-01-14,2026-01-14 23:59:59,43,active,Tallinn,Estonia,59.416951,24.768513,2026-01-14 19:34:00,3,57,187.853,809,14.193,3.296,False
2026-01-15,2026-01-15 23:59:59,43,active,Tallinn,Estonia,59.422491,24.776569,2026-01-15 20:11:00,5,62,202.091,872,14.065,3.26,False
2026-01-16,2026-01-16 23:59:59,43,active,Tallinn,Estonia,59.418488,24.76711,2026-01-16 12:59:00,3,65,214.053,925,14.231,3.293,False
2026-01-17,2026-01-17 23:59:59,43,active,Tallinn,Estonia,59.429507,24.773971,2026-01-17 18:26:00,6,71,231.847,1004,14.141,3.265,False
2026-01-18,2026-01-18 23:59:59,43,active,Tallinn,Estonia,59.421225,24.755456,2026-01-18 22:54:00,7,78,254.608,1099,14.09,3.264,False
2026-01-19,2026-01-19 23:59:59,43,active,Tallinn,Estonia,59.423421,24.760555,2026-01-19 20:02:00,4,82,266.723,1152,14.049,3.253,False
2026-01-20,2026-01-20 23:59:59,43,active,Tallinn,Estonia,59.418393,24.768903,2026-01-20 16:57:00,4,86,281.563,1216,14.14,3.274,False
2026-01-21,2026-01-21 23:59:59,43,active,Tallinn,Estonia,59.421612,24.770432,2026-01-21 22:30:00,3,89,290.434,1256,14.112,3.263,False
2026-01-22,2026-01-22 23:59:59,43,active,Tallinn,Estonia,59.422782,24.763577,2026-01-22 19:42:00,7,96,317.47,1371,14.281,3.307,False
2026-01-23,2026-01-23 23:59:59,43,active,Tallinn,Estonia,59.425693,24.766655,2026-01-23 18:28:00,3,99,333.996,1441,14.556,3.374,False
2026-01-24,2026-01-24 23:59:59,43,active,Tallinn,Estonia,59.420787,24.759394,2026-01-24 19:14:00,7,106,359.06,1549,14.613,3.387,False
2026-01-25,2026-01-25 23:59:59,43,active,Tallinn,Estonia,59.421811,24.761421,2026-01-25 21:51:00,4,110,374.312,1616,14.691,3.403,False
2026-01-26,2026-01-26 23:59:59,43,active,Tallinn,Estonia,59.422837,24.762175,2026-01-26 22:42:00,6,116,391.989,1688,14.552,3.379,False
2026-01-27,2026-01-27 23:59:59,43,active,Tallinn,Estonia,59.421614,24.764234,2026-01-27 13:50:00,2,118,399.671,1722,14.593,3.387,False
2026-01-28,2026-01-28 23:59:59,43,active,Tallinn,Estonia,59.42105,24.764097,2026-01-28 18:57:00,7,125,420.972,1814,14.512,3.368,False
2026-01-29,2026-01-29 23:59:59,43,active,Tallinn,Estonia,59.419596,24.770075,2026-01-29 18:09:00,6,131,437.823,1889,14.42,3.342,False
2026-01-30,2026-01-30 23:59:59,43,active,Tallinn,Estonia,59.425178,24.771826,2026-01-30 23:00:00,7,138,462.807,1996,14.464,3.354,False
2026-01-31,2026-01-31 23:59:59,43,active,Tallinn,Estonia,59.421598,24.760359,2026-01-31 14:39:00,2,140,468.701,2020,14.429,3.348,False
2026-02-01,2026-02-01 23:59:59,43,active,Tallinn,Estonia,59.420838,24.763955,,0,140,468.701,2020,14.429,3.348,False
2026-01-01,2026-01-01 23:59:59,44,active,Tallinn,Estonia,59.404805,24.748158,2026-01-01 21:07:00,4,4,12.416,54,13.5,3.104,False
2026-01-02,2026-01-02 23:59:59,44,active,Tallinn,Estonia,59.413109,24.758205,2026-01-02 21:31:00,5,9,21.378,94,10.444,2.375,False
2026-01-03,2026-01-03 23:59:59,44,active,Tallinn,Estonia,59.41274,24.754712,2026-01-03 21:53:00,7,16,52.706,229,14.312,3.294,False
2026-01-04,2026-01-04 23:59:59,44,active,Tallinn,Estonia,59.413342,24.749302,2026-01-04 21:46:00,6,22,78.089,345,15.682,3.55,False
2026-01-05,2026-01-05 23:59:59,44,active,Tallinn,Estonia,59.405348,24.748478,2026-01-05 22:45:00,5,27,92.604,411,15.222,3.43,False
2026-01-06,2026-01-06 23:59:59,44,active,Tallinn,Estonia,59.40396,24.758702,2026-01-06 22:11:00,2,29,98.64,436,15.034,3.401,False
2026-01-07,2026-01-07 23:59:59,44,active,Tallinn,Estonia,59.411038,24.755101,2026-01-07 19:02:00,6,35,123.442,542,15.486,3.527,False
2026-01-08,2026-01-08 23:59:59,44,active,Tallinn,Estonia,59.405685,24.752526,2026-01-08 22:04:00,6,41,146.365,646,15.756,3.57,False
2026-01-09,2026-01-09 23:59:59,44,active,Tallinn,Estonia,59.407825,24.75386,2026-01-09 17:52:00,2,43,154.918,682,15.86,3.603,False
2026-01-10,2026-01-10 23:59:59,44,active,Tallinn,Estonia,59.411875,24.753814,2026-01-10 22:43:00,7,50,177.723,783,15.66,3.554,False
2026-01-11,2026-01-11 23:59:59,44,active,Tallinn,Estonia,59.408647,24.753351,2026-01-11 20:08:00,5,55,196.091,860,15.636,3.565,False
2026-01-12,2026-01-12 23:59:59,44,active,Tallinn,Estonia,59.41099,24.754059,2026-01-12 20:38:00,5,60,219.557,961,16.017,3.659,False
2026-01-13,2026-01-13 23:59:59,44,active,Tallinn,Estonia,59.41294,24.751727,2026-01-13 20:28:00,6,66,233.678,1022,15.485,3.541,False
2026-01-14,2026-01-14 23:59:59,44,active,Tallinn,Estonia,59.406186,24.754961,2026-01-14 18:38:00,6,72,264.513,1146,15.917,3.674,False
2026-01-15,2026-01-15 23:59:59,44,active,Tallinn,Estonia,59.410518,24.748828,2026-01-15 22:32:00,2,74,271.793,1179,15.932,3.673,False
2026-01-16,2026-01-16 23:59:59,44,active,Tallinn,Estonia,59.40711,24.751405,2026-01-16 22:40:00,7,81,289.635,1254,15.481,3.576,False
2026-01-17,2026-01-17 23:59:59,44,active,Tallinn,Estonia,59.408233,24.760853,2026-01-17 22:58:00,4,85,299.954,1299,15.282,3.529,False
2026-01-18,2026-01-18 23:59:59,44,active,Tallinn,Estonia,59.406553,24.757826,2026-01-18 17:00:00,4,89,316.707,1369,15.382,3.559,False
2026-01-19,2026-01-19 23:59:59,44,active,Tallinn,Estonia,59.408994,24.758893,2026-01-19 17:57:00,5,94,328.09,1421,15.117,3.49,False
2026-01-20,2026-01-20 23:59:59,44,active,Tallinn,Estonia,59.403278,24.757661,2026-01-20 20:30:00,6,100,345.346,1493,14.93,3.453,False
2026-01-21,2026-01-21 23:59:59,44,active,Tallinn,Estonia,59.408162,24.755767,2026-01-21 10:14:00,2,102,349.363,1510,14.804,3.425,False
2026-01-22,2026-01-22 23:59:59,44,active,Tallinn,Estonia,59.412124,24.75019,2026-01-22 18:24:00,3,105,353.806,1529,14.562,3.37,False
2026-01-23,2026-01-23 23:59:59,44,active,Tallinn,Estonia,59.409198,24.75569,2026-01-23 21:55:00,2,107,364.58,1574,14.71,3.407,False
2026-01-24,2026-01-24 23:59:59,44,active,Tallinn,Estonia,59.40877,24.748786,2026-01-24 18:47:00,3,110,371.879,1607,14.609,3.381,False
2026-01-25,2026-01-25 23:59:59,44,active,Tallinn,Estonia,59.409166,24.754852,2026-01-25 16:38:00,3,113,383.002,1654,14.637,3.389,False
2026-01-26,2026-01-26 23:59:59,44,active,Tallinn,Estonia,59.405623,24.751456,2026-01-26 16:59:00,3,116,388.403,1678,14.466,3.348,False
2026-01-27,2026-01-27 23:59:59,44,active,Tallinn,Estonia,59.403689,24.74864,2026-01-27 22:24:00,5,121,409.349,1768,14.612,3.383,False
2026-01-28,2026-01-28 23:59:59,44,active,Tallinn,Estonia,59.40655,24.744767,2026-01-28 22:33:00,4,125,418.488,1808,14.464,3.348,False
2026-01-29,2026-01-29 23:59:59,44,active,Tallinn,Estonia,59.410648,24.748757,2026-01-29 17:57:00,4,129,428.785,1854,14.372,3.324,False
2026-01-30,2026-01-30 23:59:59,44,active,Tallinn,Estonia,59.410207,24.7547,2026-01-30 17:04:00,2,131,435.986,1886,14.397,3.328,False
2026-01-31,2026-01-31 23:59:59,44,active,Tallinn,Estonia,59.406361,24.746373,2026-01-31 19:41:00,2,133,440.541,1905,14.323,3.312,False
2026-02-01,2026-02-01 23:59:59,44,active,Tallinn,Estonia,59.410219,24.754143,,0,133,440.541,1905,14.323,3.312,False
2026-01-01,2026-01-01 23:59:59,45,active,Tallinn,Estonia,59.43996,24.728131,2026-01-01 21:21:00,5,5,15.809,70,14.0,3.162,False
2026-01-02,2026-01-02 23:59:59,45,active,Tallinn,Estonia,59.436032,24.713711,2026-01-02 19:11:00,4,9,26.967,120,13.333,2.996,False
2026-01-03,2026-01-03 23:59:59,45,active,Tallinn,Estonia,59.435879,24.724504,2026-01-03 19:23:00,7,16,43.281,196,12.25,2.705,False
2026-01-04,2026-01-04 23:59:59,45,active,Tallinn,Estonia,59.433491,24.732346,2026-01-04 22:22:00,5,21,60.453,269,12.81,2.879,False
2026-01-05,2026-01-05 23:59:59,45,active,Tallinn,Estonia,59.43546,24.72778,2026-01-05 20:13:00,5,26,76.305,339,13.038,2.935,False
2026-01-06,2026-01-06 23:59:59,45,active,Tallinn,Estonia,59.433998,24.73019,2026-01-06 20:18:00,5,31,89.907,399,12.871,2.9,False
2026-01-07,2026-01-07 23:59:59,45,active,Tallinn,Estonia,59.438374,24.722392,2026-01-07 13:08:00,3,34,104.126,465,13.676,3.063,False
2026-01-08,2026-01-08 23:59:59,45,active,Tallinn,Estonia,59.441984,24.730943,2026-01-08 17:24:00,6,40,123.324,551,13.775,3.083,False
2026-01-09,2026-01-09 23:59:59,45,active,Tallinn,Estonia,59.444778,24.724247,2026-01-09 22:57:00,6,46,138.841,616,13.391,3.018,False
2026-01-10,2026-01-10 23:59:59,45,active,Tallinn,Estonia,59.438027,24.722482,2026-01-10 20:31:00,2,48,143.366,634,13.208,2.987,False
2026-01-11,2026-01-11 23:59:59,45,active,Tallinn,Estonia,59.438407,24.726322,2026-01-11 20:47:00,7,55,166.694,740,13.455,3.031,False
2026-01-12,2026-01-12 23:59:59,45,active,Tallinn,Estonia,59.433301,24.7261,2026-01-12 19:37:00,4,59,177.401,789,13.373,3.007,False
2026-01-13,2026-01-13 23:59:59,45,active,Tallinn,Estonia,59.438347,24.720848,2026-01-13 17:00:00,4,63,194.255,863,13.698,3.083,False
2026-01-14,2026-01-14 23:59:59,45,active,Tallinn,Estonia,59.440264,24.729378,2026-01-14 21:45:00,2,65,202.011,896,13.785,3.108,False
2026-01-15,2026-01-15 23:59:59,45,active,Tallinn,Estonia,59.438288,24.722988,2026-01-15 20:35:00,6,71,220.852,981,13.817,3.111,False
2026-01-16,2026-01-16 23:59:59,45,active,Tallinn,Estonia,59.436158,24.724199,2026-01-16 22:37:00,7,78,241.189,1068,13.692,3.092,False
2026-01-17,2026-01-17 23:59:59,45,active,Tallinn,Estonia,59.435503,24.731621,2026-01-17 20:43:00,3,81,253.009,1116,13.778,3.124,False
2026-01-18,2026-01-18 23:59:59,45,active,Tallinn,Estonia,59.434572,24.731588,2026-01-18 18:38:00,6,87,274.512,1208,13.885,3.155,False
2026-01-19,2026-01-19 23:59:59,45,active,Tallinn,Estonia,59.439728,24.72434,2026-01-19 17:14:00,2,89,282.886,1244,13.978,3.178,False
2026-01-20,2026-01-20 23:59:59,45,inactive,Tallinn,Estonia,59.435866,24.728445,,0,89,282.886,1244,13.978,3.178,False
2026-01-21,2026-01-21 23:59:59,45,inactive,Tallinn,Estonia,59.439376,24.733042,,0,89,282.886,1244,13.978,3.178,False
2026-01-22,2026-01-22 23:59:59,45,inactive,Tallinn,Estonia,59.439016,24.721173,,0,89,282.886,1244,13.978,3.178,False
2026-01-23,2026-01-23 23:59:59,45,inactive,Tallinn,Estonia,59.437803,24.724302,,0,89,282.886,1244,13.978,3.178,False
2026-01-24,2026-01-24 23:59:59,45,inactive,Tallinn,Estonia,59.43806,24.723626,,0,89,282.886,1244,13.978,3.178,False
2026-01-25,2026-01-25 23:59:59,45,active,Tallinn,Estonia,59.43273,24.724951,2026-01-25 19:14:00,4,93,292.186,1286,13.828,3.142,False
2026-01-26,2026-01-26 23:59:59,45,active,Tallinn,Estonia,59.436794,24.726171,2026-01-26 12:35:00,2,95,299.895,1318,13.874,3.157,False
2026-01-27,2026-01-27 23:59:59,45,active,Tallinn,Estonia,59.437249,24.726806,2026-01-27 21:38:00,2,97,303.348,1333,13.742,3.127,False
2026-01-28,2026-01-28 23:59:59,45,active,Tallinn,Estonia,59.436156,24.722986,2026-01-28 19:50:00,3,100,316.742,1391,13.91,3.167,False
2026-01-29,2026-01-29 23:59:59,45,active,Tallinn,Estonia,59.438075,24.726589,2026-01-29 22:06:00,6,106,337.128,1487,14.028,3.18,False
2026-01-30,2026-01-30 23:59:59,45,active,Tallinn,Estonia,59.444872,24.723579,2026-01-30 19:15:00,7,113,357.596,1576,13.947,3.165,False
2026-01-31,2026-01-31 23:59:59,45,active,Tallinn,Estonia,59.438016,24.727685,2026-01-31 14:28:00,2,115,363.575,1600,13.913,3.162,False
2026-02-01,2026-02-01 23:59:59,45,active,Tallinn,Estonia,59.435718,24.722943,,0,115,363.575,1600,13.913,3.162,False
2026-01-01,2026-01-01 23:59:59,46,active,Tallinn,Estonia,59.425142,24.75317,2026-01-01 14:40:00,2,2,3.459,13,6.5,1.73,False
2026-01-02,2026-01-02 23:59:59,46,active,Tallinn,Estonia,59.422518,24.758051,2026-01-02 21:07:00,3,5,9.755,41,8.2,1.951,False
2026-01-03,2026-01-03 23:59:59,46,active,Tallinn,Estonia,59.426129,24.75902,2026-01-03 21:32:00,6,11,28.118,123,11.182,2.556,False
2026-01-04,2026-01-04 23:59:59,46,active,Tallinn,Estonia,59.426427,24.753288,2026-01-04 18:08:00,5,16,49.633,216,13.5,3.102,False
2026-01-05,2026-01-05 23:59:59,46,active,Tallinn,Estonia,59.421675,24.748597,2026-01-05 18:28:00,4,20,66.79,290,14.5,3.34,False
2026-01-06,2026-01-06 23:59:59,46,active,Tallinn,Estonia,59.425332,24.745901,2026-01-06 12:55:00,2,22,73.288,322,14.636,3.331,False
2026-01-07,2026-01-07 23:59:59,46,active,Tallinn,Estonia,59.427706,24.752854,2026-01-07 22:08:00,4,26,81.4,356,13.692,3.131,False
2026-01-08,2026-01-08 23:59:59,46,active,Tallinn,Estonia,59.430496,24.753402,2026-01-08 20:40:00,5,31,93.856,412,13.29,3.028,False
2026-01-09,2026-01-09 23:59:59,46,active,Tallinn,Estonia,59.426463,24.754468,2026-01-09 22:44:00,7,38,122.392,531,13.974,3.221,False
2026-01-10,2026-01-10 23:59:59,46,active,Tallinn,Estonia,59.423787,24.755654,2026-01-10 22:52:00,4,42,134.314,586,13.952,3.198,False
2026-01-11,2026-01-11 23:59:59,46,active,Tallinn,Estonia,59.433482,24.752059,2026-01-11 19:34:00,5,47,152.121,659,14.021,3.237,False
2026-01-12,2026-01-12 23:59:59,46,active,Tallinn,Estonia,59.42503,24.745523,2026-01-12 18:47:00,6,53,177.001,775,14.623,3.34,False
2026-01-13,2026-01-13 23:59:59,46,active,Tallinn,Estonia,59.425708,24.759099,2026-01-13 21:41:00,7,60,202.367,879,14.65,3.373,False
2026-01-14,2026-01-14 23:59:59,46,active,Tallinn,Estonia,59.423051,24.754963,2026-01-14 22:15:00,3,63,215.041,937,14.873,3.413,False
2026-01-15,2026-01-15 23:59:59,46,active,Tallinn,Estonia,59.429005,24.759891,2026-01-15 14:47:00,2,65,221.91,968,14.892,3.414,False
2026-01-16,2026-01-16 23:59:59,46,active,Tallinn,Estonia,59.425258,24.748169,2026-01-16 19:08:00,7,72,242.161,1057,14.681,3.363,False
2026-01-17,2026-01-17 23:59:59,46,active,Tallinn,Estonia,59.427831,24.752748,2026-01-17 19:41:00,7,79,263.919,1148,14.532,3.341,False
2026-01-18,2026-01-18 23:59:59,46,active,Tallinn,Estonia,59.427908,24.751956,2026-01-18 21:55:00,6,85,288.988,1264,14.871,3.4,False
2026-01-19,2026-01-19 23:59:59,46,active,Tallinn,Estonia,59.425674,24.750821,2026-01-19 21:59:00,7,92,309.122,1357,14.75,3.36,False
2026-01-20,2026-01-20 23:59:59,46,active,Tallinn,Estonia,59.426121,24.755567,2026-01-20 21:08:00,5,97,324.696,1423,14.67,3.347,False
2026-01-21,2026-01-21 23:59:59,46,active,Tallinn,Estonia,59.425602,24.74354,2026-01-21 21:10:00,6,103,343.823,1508,14.641,3.338,False
2026-01-22,2026-01-22 23:59:59,46,active,Tallinn,Estonia,59.423335,24.753704,2026-01-22 19:54:00,3,106,350.693,1538,14.509,3.308,False
